authorDisplayName,commentDatePublished,videoId,videoDatePublished,likeCount,replyCount,text,timeDifference,boolean
@ChristyDAmore,2025-09-29 05:17:41+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"Yeah, 200k from Evelyn Burchett, looking into acquiring a new House",361447,1
@aliyuauwal2559,2025-09-29 05:19:34+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,Good to give her a head startbrPlease how can I get in touch with this Evelyn Burchett?,361560,1
@faridasaid3659,2025-09-29 05:20:31+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,How can i participate in this? I sincerely espire to establish a secure financial future and am eager to participate,361617,1
@ChuJennweng,2025-09-29 05:21:32+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"Opps this is goodnews, how can someone reach her?",361678,1
@kelvinH577,2025-09-29 05:22:53+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,&quot;It&#39;s very simple because her details is all over the web&quot;,361759,1
@kelvinH577,2025-09-29 05:23:04+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,Just research the name and make it known to her...,361770,1
@floweridforlove.2447,2025-09-29 05:24:08+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"Since I started to learn trading I have realized that the most important things are patience and discipline, Waiting for the clear and right opportunity.",361834,1
@MichaelJordan-jb3yy,2025-09-29 05:25:13+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,I&#39;ve seen different people talking about this Evelyn Burchett she must be very amazing for people to talk this good about her.,361899,1
@mmadunatuflorence1453,2025-09-29 05:30:18+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"Amazing!!! I&#39;m so excited, Ms Evelyn Burchett, being mentioned here? Because her strategies have also normalized winning trades for me. and it&#39;s a huge milestone for me looking back to how it all started.",362204,1
@faridasaid3659,2025-09-29 05:31:25+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,Thank you for this amazing tip. I just looked the name up and wrote her.,362271,1
@JeffersonJeff-t2z,2025-09-29 05:34:54+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,Great tips! Consistent saving and smart investing can really build wealth over time.&quot;,362480,1
@SunilAmbekar011,2025-09-29 05:36:13+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,Wow. I&#39;m a bit perplexed seeing Evelyn Burchett been mentioned here also i didn&#39;t know she has been good to so many people too this is wonderful.,362559,1
@jenniferrobberts,2025-09-26 15:37:35+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,117,7,"I HAVE BEEN EXPERIENCING A LOT OF LOSES TRADING ON MY OWN ALL ALONG, CAN SOMEONE GUIDE ME THROUGH A PROFESSIONAL TRADER WHO&#39;S GONNA TRADE AND MAKE GOOD PROFITS FOR ME... ANY IDEA?",139441,1
@SUANNADawn,2025-09-26 16:14:19+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,3,0,Check up Evelyn Morgan She&#39;s really one of the best and legit traders available right now.😢,141645,1
@SUANNADawn,2025-09-26 16:14:49+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,3,0,I have made huge profit on my investment since i started trading with Evelyn Morgan her investment strategies is a top notch,141675,1
@jenniferrobberts,2025-09-26 16:33:45+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,3,0,"How can I get in touch with her? Please, I need her contact info.🙏🙏🙏🙏",142811,1
@GeorgeCrofootgastelum,2025-09-26 16:39:07+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,2,0,"If you believe in the future, then indeed you will know that Bitcoin is really the future",143133,1
@SUANNADawn,2025-09-26 16:44:09+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,1,0,♥±➌♥➎♥➐♥br❤➒♥➍♥➎♥➋♥br❤➒♥➋♥➋♥➒❤,143435,1
@NguyenNguyen-e3m6d,2025-09-26 16:50:07+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"Wow, I am just shocked you recommended her. I thought people don&#39;t know her ,,,, she&#39;s  really awesome ,  the best so far.",143793,1
@WilliamsJones-e7j,2025-09-26 16:52:29+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"I&#39;m really amazed she is really doing a lot in people&#39;s lives. Evelyn morgan has proven that people can still be trusted,",143935,1
@VolkmanFern,2025-09-25 22:34:24+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,40,10,"Becoming a good trader takes time anmpatience. When i first got into trading i was liquidated twice, and lost my entire mortgage deposit. I could have given up, but decided to learn how to trade and put it into practice. 2 years later and I&#39;m up with 842k...",78050,1
@ElianRomaguera,2025-09-25 22:35:44+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,How did you do that? It sounds good. I would like to know how to begin. 🙏,78130,1
@VolkmanFern,2025-09-25 22:39:32+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,Rory R Donald&#39;s strategy has normalised winning trades for me also and it&#39;s a huge milestone for me looking back to brhow it all started,78358,1
@OrtizVEino,2025-09-25 22:40:32+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"Wow. I&#39;m a bit perplexed seeing his name been mentioned here also Didn’t know he has been good to so many people too this is wonderful, I&#39;m in my fifth trade with him and it has been super",78418,1
@ElianRomaguera,2025-09-25 22:54:15+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,How can I get in touch with Rory R Donald&#39;s to learn about his investment opportunities?,79241,1
@VolkmanFern,2025-09-25 22:56:22+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"HE&#39;S MOSTLY ON TELEGRAMS WITH HIS VERIFIED ACCOUNT☑, USING THE USER NAME BELOW",79368,1
@livix3989,2025-09-29 19:38:11+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,“Print it and put it on your neighbour’s house” 😂😂 got me,67287,0
@gkan93,2025-09-29 19:18:03+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Love your videos Charlie,66079,0
@jbbookz,2025-09-29 18:58:45+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,no harping but APLD listed twice?     😄,64921,0
@GwenStacey-y4z1p,2025-09-29 18:42:57+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,1,1,"Thanks for the continuous updates, I started stocks investment with $3,350, and since following you for a few weeks now and l&#39;ve gotten, $18579. It&#39;s a small gain to many but large to me as the more I get, the more I can do",63973,0
@AndrewKyle-l9c,2025-09-29 19:17:34+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Wow congratulations on your impressive investment success🎉🎉 brPlease can you share more about the investment,66050,0
@VolkmanFern,2025-09-29 18:00:05+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,91,8,"I am from Miami United State🇺🇸, The difference Rory R Donald&#39;s makes in my life is second to none it&#39;s definitely a life changing kindness. I really appreciate his effort in my life.  I made more profit than ever before, I will recommend him as one of the best trader in the market",61401,0
@VolkmanFern,2025-09-29 18:00:28+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,HE&#39;S MOSTLY ON TELEGRAMS USING THE USER NAME BELOW,61424,0
@VolkmanFern,2025-09-29 18:00:47+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,@RolextpbrTHAT IS HIS TELEGRAMS HANDLE.,61443,0
@FrederikLedner-g6x,2025-09-29 18:01:53+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I&#39;m from Monaco ! I and two other  of my friends tried him immediately we testified his wonderful performance,61509,0
@JoesphSchimmel,2025-09-29 18:02:35+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Rory R Donald&#39;s understanding of market indicators is impressive. he knows exactly when to enter and exit trades for maximum profit. his signals are top notch.,61551,0
@LeonAuer-l3s,2025-09-29 18:03:25+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Nice to see this here.. His expertise in technical analysis and chart interpretation has been instrumental in my trading success. ., he has definitely delivered solutions well above my expectations.",61601,0
@FeltonBlock-b5k,2025-09-29 18:04:13+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Wow. I&#39;m a bit perplexed seeing him been mentioned here also Didn’t know he has been good to so many people too this is wonderful, I&#39;m in my fifth trade with him and it has been super.",61649,0
@CamrenWeber-n9r,2025-09-29 18:05:38+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"The first time we tried, we invested $5400 and after a week, we received $10,230. That really helped us a lot to pay up our bills.",61734,0
@EzraTorphyDVM,2025-09-29 18:06:29+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Rory R Donald&#39;s is one of a kind, I&#39;m glad to hear others talk about him. So so nice to see this on YouTube",61785,0
@GBsPitstop,2025-09-29 17:43:47+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,$TQQQ,60423,0
@S4IF15,2025-09-29 17:42:53+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"do you mention when NVDA suspends the contract, aka soundhound AI etc",60369,0
@MikeFrench101,2025-09-29 17:28:55+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I have 200 shares of Navitas,59531,0
@KeshiyaLane,2025-09-29 17:06:26+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,533,0,"Right now the DEX has a huge glitch
brIf you are swapping you are getting like x 7 I done a vldeo.",58182,0
@bylakopbhu4852,2025-09-29 17:04:01+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Lithium america tanked down next day after your video 😢😢.. maybe in long run will head up..,58037,0
@MoneyMakerMachine-m2r,2025-09-29 16:57:08+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Try also Rekor Systems, REKR, 50% in the last month! 🔥🚀 Check my analysis for more details!",57624,0
@hinduyuva09,2025-09-29 16:50:09+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Charlieeee how do you do it!,57205,0
@drewbadwolf5182,2025-09-29 16:37:02+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"UBI just cries towards authoritarianism, new office is data center and related job markets. It’s a shift is all , anyway I hope",56418,0
@ElVagodeJoel,2025-09-29 16:25:22+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Thank you, Charlie. We truly appreciate your videos and the way you share your knowledge and work. You have no idea how many families have been receiving your help. In my case, I’m saving money for my daughter’s college.",55718,0
@mikesabatino5043,2025-09-29 16:23:01+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Did AMC ever blow up like this guy said it was going to?,55577,0
@dunabolotte7357,2025-09-29 16:07:09+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Great job Charlie,  That chart looks like the state of Kentucky!  :)",54625,0
@diamondhandsbillionaire,2025-09-29 15:57:01+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,APLD 🚀🚀🚀,54017,0
@mulemekonnen5435,2025-09-29 15:50:12+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,What happen Lovely Mara,53608,0
@putheflamesoutyahoo1503,2025-09-29 14:35:57+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"light comm chips....less night draw ::ie::robots.....houses old inefficient-new freedom homes...===less energy....less loss transforming, oh n superconductors...streamline transportation//entertainment",49153,0
@putheflamesoutyahoo1503,2025-09-29 14:22:00+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,We need Emblows,48316,0
@gmckean7,2025-09-29 14:14:02+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Do you run your own ethereum node? If not, you have to ask how decentralized is it compared to Bitcoin",47838,0
@Cyampagn,2025-09-29 14:02:07+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,8,1,"wtf is this comment section, I like your insights but this is also full of bots",47123,0
@MoneyMakerMachine-m2r,2025-09-29 16:57:44+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,2,0,"Yep, too many...",57660,0
@rrb79,2025-09-29 13:45:01+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"If 80% of the population does not have jobs and cant buy products, why would the elites want them to exist?brAI and the robots are already going to produce what the elites need anyway.",46097,0
@JohnnyDiesel1519,2025-09-29 13:44:25+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Can you go back to months subscriptions, for the holiday season?",46061,0
@mrtesla5724,2025-09-29 13:38:15+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,thoughts on UPST?,45691,0
@cindysin7208,2025-09-29 13:34:17+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,18,0,Apld@25brBmnr@75brHims@41brNavitas@6.43,45453,0
@ConwayFarnsworth,2025-09-29 13:25:49+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"If you’re holding ºXonedium® and ADA, don’t sell. Moon vibes incoming big time! 🔥",44945,0
@BrigitteKalincheno,2025-09-29 13:25:43+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,You said ºXonedium® will 100x in your last vid. Can you share more details? Everyone needs to know!,44939,0
@MirnaCovington,2025-09-29 13:25:35+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Thank you very much! ºXonedium® is so smart great to know,44931,0
@YanyaKlum,2025-09-29 13:25:23+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"hodl ºXonedium® and keep adding it, real values 🚀",44919,0
@JeffereyGonnella,2025-09-29 13:25:17+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ºXonedium® has the incredible edge, with $1 it is way too cheap. All the hodlers gonna unite in happiness",44913,0
@DevaniSides,2025-09-29 13:25:12+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Great prediction for ºXonedium®, they have the edge with all major listings this year, easy 100x",44908,0
@IrwinBuck,2025-09-29 13:25:06+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® army is a thing,44902,0
@JoyBrandon-o3x,2025-09-29 13:25:00+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ºXonedium® gonna go on a run, all the way UP!",44896,0
@HugoStahl-o2e,2025-09-29 13:24:49+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I sold my wife to buy ºXonedium®,44885,0
@FaysalChiosso,2025-09-29 13:24:37+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Somehow ºXonedium® beats all markets,44873,0
@FrancescRosenbaum,2025-09-29 13:24:32+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Buying all the bags of ºXonedium® I can get. The reason is obvious,44868,0
@AugustGeer-z1k,2025-09-29 13:24:26+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® is the king. Everyone loves it,44862,0
@MaurizioReel,2025-09-29 13:24:21+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Altseason is coming, great for ºXonedium®",44857,0
@NejlaHoff,2025-09-29 13:24:15+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I hope Trump saves this world and he always appreciated those who made ºXonedium®,44851,0
@tsachinovique4233,2025-09-29 13:24:14+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,1,0,"Got them at the top of my list, this confirms time too Leap on top of my shares🫵🏼🤩🏆",44850,0
@SherwoodZakresi,2025-09-29 13:24:09+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® army is a thing,44845,0
@AgnieszkaAhern,2025-09-29 13:24:02+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Beautiful day with ºXonedium® on a strong rise,44838,0
@GoldenGatewood,2025-09-29 13:23:57+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Trying to build up my range on ºXonedium® as I believe they have so much growth to continue with,44833,0
@LizetWallen,2025-09-29 13:23:51+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"The Solanachain is tricking to false beliefs, real strong asset would be ºXonedium®",44827,0
@VioloncellaLiu,2025-09-29 13:23:46+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Trump survived to bring ºXonedium® to glory, never underrate that",44822,0
@AlphonseSchwegel,2025-09-29 13:23:38+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,No bull run can exist without the impressive ºXonedium®,44814,0
@JeremiahEdmonds-x5x,2025-09-29 13:23:03+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,If rest is going down then ºXonedium® is somehow going up,44779,0
@FletcherLowe-j7e,2025-09-29 13:22:57+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,BRETT and ºXonedium® are ATH kings. Thank you for making my day with your POV,44773,0
@LcoRhyan,2025-09-29 13:22:51+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,All Solana coins are beat badly by ºXonedium®. The real king in the house.,44767,0
@KentonSaavedra,2025-09-29 13:22:45+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® has 5x the week but that is not even uncommon for their ideas,44761,0
@LeeannDodson-d3f,2025-09-29 13:22:34+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Thank you ºXonedium® is great,44750,0
@ElisciaPenn,2025-09-29 13:22:29+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Great video! Profited 30%! ºXonedium® and ADA look solid. SOL also tempting. Should I stick or diversify?,44745,0
@GlennFallon-s2d,2025-09-29 13:22:24+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® army is a thing,44740,0
@SimonBostic-i8c,2025-09-29 13:22:12+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"What a statement, damn. So its said that ºXonedium® is just about to launch and I think that will really change a lot of what was happening in the previous years, 2024 will shine yay",44728,0
@HilarioWelker,2025-09-29 13:22:06+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,With ºXonedium® it has to be 10x before end of year,44722,0
@JabariePerlin,2025-09-29 13:22:00+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,$50 a day in ºXonedium® and you can stop working in 5 years,44716,0
@DuncanTrifoglio,2025-09-29 13:21:54+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I sold my wife to buy ºXonedium®,44710,0
@AndaPoga,2025-09-29 13:21:48+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,No we are not all naive. Once you understand ºXonedium® you join anyway,44704,0
@FaustinoDriver-p5s,2025-09-29 13:21:42+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,You said ºXonedium® will 100x in your last vid. Can you share more details? Everyone needs to know!,44698,0
@RisaLevy-p2v,2025-09-29 13:21:37+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Great analysis, thank you. AERO, ONDO, ºXonedium® great to pick at these prices",44693,0
@AyeshaWiles,2025-09-29 13:21:31+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"I believe in the vision for ºXonedium®, those guys thought well about different scenarios and keep a longterm structure",44687,0
@EsauGraham,2025-09-29 13:21:26+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Can anyone explain ºXonedium®? Everwhere ºXonedium®,44682,0
@RudyMulcahy,2025-09-29 13:21:21+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ºXonedium® will 50x after the big listings confirmed, most are ready",44677,0
@ThueReis,2025-09-29 13:21:14+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Buying all the bags of ºXonedium® I can get. The reason is obvious,44670,0
@SelinaKiser,2025-09-29 13:21:09+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Even my grandma asked me to hodl ºXonedium® she knows man,44665,0
@SimonBillingsley-c9w,2025-09-29 13:21:03+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,This week ºXonedium® makes me really grateful bring it up guys,44659,0
@HoseaPastrana,2025-09-29 13:20:58+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"These moves somehow affect ºXonedium® nowhere, obviously smart decisions prevail.",44654,0
@ErezPuga,2025-09-29 13:20:52+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Good update. The confidence in ºXonedium® is well deserved.,44648,0
@TravisKoch-t7f,2025-09-29 13:20:46+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Elon knew the ºXonedium® idea and the key changes coming with it, better be prepared for a large run",44642,0
@DomenicGrey-r1h,2025-09-29 13:20:41+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Thank you. ºXonedium® is avoiding all the other issues of other tokens so I am happy it was mentioned and leads the list,44637,0
@ShelbySullivan-t2m,2025-09-29 13:20:34+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Appreciate you since 2015, but ºXonedium® is the most powerful idea ever",44630,0
@EsinHurley,2025-09-29 13:20:28+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,You think ºXonedium® is a joke? In two days you will be mad then,44624,0
@JesoGooden,2025-09-29 13:20:22+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Think outside the box think ºXonedium®,44618,0
@MistyLegg-s3g,2025-09-29 13:20:16+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"For the next bullrun and yes that&#39;s still out there, ºXonedium® gonna be the main horse",44612,0
@LynnCrawford-d1f,2025-09-29 13:20:11+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Your analysis on ºXonedium® has me all in. Thanks for sharing this hidden gem 🚀,44607,0
@ShoulaElaine,2025-09-29 13:20:06+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,The ºXonedium® is just incredible with being still undervalued at 1 USD if you don&#39;t know you will never know,44602,0
@BillieWeiler-j6h,2025-09-29 13:19:54+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Watching you for such a long time that ºXonedium® really made a difference, thank you so much.",44590,0
@JulesCazares,2025-09-29 13:19:48+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Reason everyone wild on ºXonedium®: Elon Musk, as usual",44584,0
@AngyMetcalf,2025-09-29 13:19:37+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ºXonedium® appears like a cult, but then again everyone will have a lambo there, I believe that part is true",44573,0
@CassieWilson-p5e,2025-09-29 13:19:31+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Been collecting the ºXonedium® this cycle as that has the right place in this time,44567,0
@WilburHealy,2025-09-29 13:19:20+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,With Trump projects like ºXonedium® gonna 100x boom,44556,0
@LachlanRogelio,2025-09-29 13:19:15+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Beautiful day with ºXonedium® on a strong rise,44551,0
@GraziaBagley,2025-09-29 13:19:10+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ºXonedium® has the incredible edge, with $1 it is way too cheap. All the hodlers gonna unite in happiness",44546,0
@JørgenAbogado-y2n,2025-09-29 13:19:04+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"With ADA and SOL still in my bags I see the most improvement on ºXonedium®, great pick",44540,0
@WayneKnowlton,2025-09-29 13:18:59+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Another day another quick rise for ºXonedium®, not even kidding",44535,0
@AustinBail,2025-09-29 13:18:47+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Great video. I am ballsdeep for ºXonedium® and love your review for that as well,44523,0
@AdamSpencer-f3t,2025-09-29 13:18:41+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Looks like a major break out ºXonedium®,44517,0
@SharaiaPonder,2025-09-29 13:18:35+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Nobody stopping ºXonedium® thank you for your hard work,44511,0
@RosalinaHoran,2025-09-29 13:18:30+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,How long can we bring ºXonedium® up?,44506,0
@DarenYou-z9d,2025-09-29 13:18:23+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"You remind me when that DOGE and PEPE things went all wild, but now repeating with ºXonedium®",44499,0
@GlennFallon-s2d,2025-09-29 13:18:13+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ºXonedium® is reality, keep up the good swings with it, appreciate you",44489,0
@TracyMangum,2025-09-29 13:18:02+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Seems like perfect chance to buy ºXonedium® others go red we go green 🔥,44478,0
@SchroederPequeno,2025-09-29 13:17:56+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® is my green one 🚀 they rock 🚀,44472,0
@TheodoreAlmaraz,2025-09-29 13:17:45+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"PEPE, SHIB, DOGE all memes dead but ºXonedium® thrives",44461,0
@ReedGrijalva,2025-09-29 13:17:39+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Great prediction for ºXonedium®, they have the edge with all major listings this year, easy 100x",44455,0
@ChelsyMcginnis,2025-09-29 13:17:33+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Please some reviews for ºXonedium® you understand everyone talks about this?,44449,0
@DasiWolford,2025-09-29 13:17:27+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,After ºXonedium® is everywhere the rich and poor shift will become reality,44443,0
@ConnieRaquel,2025-09-29 13:17:22+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,So far only ºXonedium® kept the promise,44438,0
@ReedClarkson,2025-09-29 13:17:17+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ºXonedium® will change lives, including mine. Holding tight and ready for the journey ahead ☺️",44433,0
@DaniellaTheresa-p8r,2025-09-29 13:17:06+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® 🔥 strong and undervalued!,44422,0
@KristanMurillo,2025-09-29 13:17:00+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Made 25x with PEPE, took profits, and moved into ºXonedium®. Hoping for another run like that 🔥",44416,0
@DwayneSapien,2025-09-29 13:16:54+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® gonna be so huge!,44410,0
@LeeAckerman-z4e,2025-09-29 13:16:48+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I appreciate your stuff but ºXonedium® deserves to be named,44404,0
@EugeniaLoper,2025-09-29 13:16:43+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I hope Trump saves this world and he always appreciated those who made ºXonedium®,44399,0
