Timestamp,Username,VideoID,Text,Date,Boolean
2024-10-03T09:44:41Z,@danjelhysenaj4859,nGF4-8gRyn4,"Why youtube still allows such thing, its annoying really.",2024-10-03T09:44:41Z,0
2024-10-03T12:43:35Z,@nastybandit322,nGF4-8gRyn4,They all say the same thing about credit and such. Bots and AI mean I can't use the internet to actually see what other people think and get an organic read on the reaction the community has to it.,2024-10-03T12:43:35Z,0
2024-10-03T13:27:10Z,@Bl00dMalice,nGF4-8gRyn4,@@nastybandit322 Mostly financial advisor adverts than credit.,2024-10-03T13:27:10Z,0
2024-10-03T13:30:34Z,@MuahMan,nGF4-8gRyn4,@@danjelhysenaj4859 They are too busy preventing anything negative being said about Kumala Harris,2024-10-03T13:30:34Z,0
2024-10-03T14:43:49Z,@enricocurcio1610,nGF4-8gRyn4,"Bro, i saw your comment on top, and didn't understand, OMG I AM SHOCKED, is ridiculous",2024-10-03T14:43:49Z,0
2024-10-03T15:40:22Z,@monkmysterio,nGF4-8gRyn4,They are just as annoying as a semi flashing their high beams behind you when you are already going the speed limit lol,2024-10-03T15:40:22Z,0
2024-10-03T22:37:22Z,@jakeandsarahhealthnuts3299,nGF4-8gRyn4,"These are really uncertain times. I am so glad that I met Kamala Harris as my advisory and she get me from $1,000 in investments to 500k in just six months. I am so grateful to Kamala Harris as my advisor.

Did I sound realistic minus the Kamala part?",2024-10-03T22:37:22Z,0
2024-10-04T03:45:02Z,@BeautifulBCHomes,nGF4-8gRyn4,@@gliver2549 yeah it’s really ruined Twitter lately as well.,2024-10-04T03:45:02Z,0
2024-10-04T03:57:07Z,@gliver2549,nGF4-8gRyn4,"@@jakeandsarahhealthnuts3299 i dunno who is bot anymore, iheard bots are taking identities of people and wearing our skin to practice acting human. 🤷‍♂️",2024-10-04T03:57:07Z,0
2024-10-04T05:57:44Z,@rebeltheharem7028,nGF4-8gRyn4,"They ban tons of people for nothing comments, ban tons of creators for no reason, but bots spamming the comments sections with ads that basically ruin communities? Well allow it.",2024-10-04T05:57:44Z,0
2024-10-04T14:28:50Z,@unknowjlm,nGF4-8gRyn4,Bots? So you're telling me the prime consultant dudes who received my 500 bucks transaction  are bots?!!!,2024-10-04T14:28:50Z,0
2024-10-05T15:19:51Z,@louisdicarlo8569,nGF4-8gRyn4,"It's a shame. My brother has the same issue with his YouTube channel. It's not Graham's fault, though. It's YouTube's lack of being able to regulate it. (or not wanting to?) . Either way. Always be smart and make sure the person you're responding to in the comments is actually Graham and not a fake account trying to fish you information or siphon money from you.",2024-10-05T15:19:51Z,0
2024-10-08T22:47:32Z,@GrahamStephan,nGF4-8gRyn4,"They’re horrible. I try blocking words, banning accounts, and then hundreds come back then next day. It’s really  bad.",2024-10-08T22:47:32Z,0
2024-10-08T22:52:25Z,@Bl00dMalice,nGF4-8gRyn4,"@@GrahamStephan 
Makes me wonder if the FA's they advertise are even aware of the ads or if intentional, as the ones I google from the bots are registered.  Seems pretty scummy.",2024-10-08T22:52:25Z,0
2024-10-03T03:58:55Z,@hoosierbuy,nGF4-8gRyn4,LOL - with that car in the background eh? Nice....,2024-10-03T03:58:55Z,0
2024-10-03T03:55:26Z,@youtubecarspottersguide1,nGF4-8gRyn4,money cant buy you happiness but you can park your  yacht next to it,2024-10-03T03:55:26Z,0
2024-10-03T03:49:27Z,@jchong416,nGF4-8gRyn4,Beatthebush did this video before anyone,2024-10-03T03:49:27Z,0
2024-10-03T03:49:01Z,@ГоворитипоказываетГринч,nGF4-8gRyn4,"I think that people should wear what they want and comfortable with. If you're rich, but want to look poor - go ahead. If you're poor, but want to look rich - who cares? What shouldn't happen though is doing something that you dislike or something that brings you discomfort just because someone said you should. If you want to buy yourself something, but you're afraid because ""OMG that makes me look like I'm a [...]"" - that's when you're not living a happy life.",2024-10-03T03:49:01Z,0
2024-10-03T03:54:38Z,@g_rr_tt,nGF4-8gRyn4,"It's an issue because poor people will remain poor on a rich man's diet, and ask the government to bail them out through food stamps and other 'eating the rich.'",2024-10-03T03:54:38Z,0
2024-10-03T04:02:11Z,@ГоворитипоказываетГринч,nGF4-8gRyn4,@@g_rr_tt and how exactly does it affect your or my life?,2024-10-03T04:02:11Z,0
2024-10-03T04:39:51Z,@saskia....,nGF4-8gRyn4,@@ГоворитипоказываетГринчI'm guessing higher taxes? Someone will have to pay for that.,2024-10-03T04:39:51Z,0
2024-10-03T05:23:24Z,@ГоворитипоказываетГринч,nGF4-8gRyn4,@@saskia.... do you think that only the described issue can cause higher taxes?,2024-10-03T05:23:24Z,0
2024-10-03T03:46:20Z,@salemthorup9536,nGF4-8gRyn4,"I love high quality. I got my first designer purse just a few years ago (was a gift from a neighbor lady, so i didn't pay for it) and i understand why women like them. They are much better quality. But i am not a fan of just name brand stuff. I just want as high of quality i can get.",2024-10-03T03:46:20Z,0
2024-10-03T03:17:49Z,@micmikey,nGF4-8gRyn4,"Trust me, I don't watch youtubers and regular person who claim they have money and buys loud items that does not go with each other. I now look at hair styles!",2024-10-03T03:17:49Z,0
2024-10-03T03:13:03Z,@user-oy4yx9zt6u,nGF4-8gRyn4,SPITTING FACTS TODAY SHEEEEESH,2024-10-03T03:13:03Z,0
2024-10-03T03:10:03Z,@LawrenceHanson-b9s,nGF4-8gRyn4,"Just like your new car in the back, there is a cardboard cut out",2024-10-03T03:10:03Z,0
2024-10-03T03:08:40Z,@numbernine3436,nGF4-8gRyn4,"I need to have a contract with a company  before I wear their brand logo across my @$$ .  
I hv nice but not commonly known handbags. They last a lifetime,  no true wear or tear evident. I am not gentle with my handbags.
I met a lady with a particular LV handbag ( not the ugly common logo we've seen a million times)  I thought I'd search  gently used resale sights for it. Time & time again there was obvious wear & tear on the handles or the bottom. This is unacceptable poor quality for a very expensive item.",2024-10-03T03:08:40Z,0
2024-10-03T03:06:58Z,@soldierboy9313,nGF4-8gRyn4,"Having a great economy is important,..Vote Trump 2024 Stop the Madness !",2024-10-03T03:06:58Z,0
2024-10-03T03:05:42Z,@TartarianTopG,nGF4-8gRyn4,Great video,2024-10-03T03:05:42Z,0
2024-10-03T03:01:07Z,@jamariokelly2539,nGF4-8gRyn4,"I understand the point but to play devils advocate…”looking poor” sometimes, especially by rich people has been a trend to show that they don’t care what people think which is also another form of showing status. It’s all a game.",2024-10-03T03:01:07Z,0
2024-10-03T02:58:40Z,@gustavosaavedra1711,nGF4-8gRyn4,The only reason Im considering a new car is to increase my chances for some 🐱 lol and that’s a fact. They don’t care about reliability they just see logos,2024-10-03T02:58:40Z,0
2024-10-03T02:57:25Z,@SuperRedhawk13,nGF4-8gRyn4,"i kinda disagree because when youre an artist, its also important how you dress to market yourself, but you can get a look and quality clothes without blowing frivolously on overpriced designer. 
but at the same time, if someone loves fashion and certain pieces genuinely give them fulfilment, it might be worth it.",2024-10-03T02:57:25Z,0
2024-10-03T02:54:13Z,@tsuchinoko9417,nGF4-8gRyn4,Look broke he says in a 2007 gt40,2024-10-03T02:54:13Z,0
2024-10-03T02:51:55Z,@rn87mom94,nGF4-8gRyn4,Education and training gives you options. Options give you money. Money gives you security.,2024-10-03T02:51:55Z,0
2024-10-03T02:45:23Z,@youknowwithMartyKauffman,nGF4-8gRyn4,I know this guy that a construction company and his truck is the oldest one of all of his employees,2024-10-03T02:45:23Z,0
2024-10-03T02:37:04Z,@crypto_que,nGF4-8gRyn4,"What a lot of people don't know is that Gucci is going broke behind closed doors. It's still a hot brand, & it's a fashion icon, but it's not performing like Luis Vuitton",2024-10-03T02:37:04Z,0
2024-10-03T02:36:44Z,@JunlaiAiguo,nGF4-8gRyn4,"We Are in Unchartered Financial Waters! every day we encounter challenges that have become the new standard. Although we previously perceived it as a crisis, we now acknowledge it as the new normal and must adapt accordingly. Given the current economic difficulties that the country is experiencing in 2024, how can we enhance our earnings during this period of adjustment? I cannot let my $680,000 savings vanish after putting in so much effort to accumulate them.",2024-10-03T02:36:44Z,1
2024-10-03T02:37:12Z,@Josephtimothyq5,nGF4-8gRyn4,"Keeping some gold is usually a wise decision.  You would be better off keeping away from equities for a bit or, even better, seeking advice from an expert given the current market conditions and everything that is at risk with the current economy.",2024-10-03T02:37:12Z,1
2024-10-03T02:37:38Z,@BaozhaiDongmeiw2,nGF4-8gRyn4,"You have a very valid point, I started investing on my own and for a long time, the market was really ripping me off. I decided to hire a CFA, even though I was skeptical at first, and I beat the market by more than 9%. I thought it was a fluke until it happened two years in a row, and so I’ve been sticking to investing via an analyst.",2024-10-03T02:37:38Z,1
2024-10-03T02:37:59Z,@FrankEword0v,nGF4-8gRyn4,Could you possibly recommend a CFA you've consulted with?,2024-10-03T02:37:59Z,1
2024-10-03T02:38:18Z,@BaozhaiDongmeiw2,nGF4-8gRyn4,My CFA  NICOLE ANASTASIA PLUMLEE  a renowned figure in her line of work. I recommend researching her credentials further... She has many years of experience and is a valuable resource for anyone looking to navigate the financial market..,2024-10-03T02:38:18Z,1
2024-10-03T02:38:36Z,@FrankEword0v,nGF4-8gRyn4,"Thank you for saving me hours of back and forth investigation into the markets. I simply copied and pasted her full name into my browser, and her website came up first in search results. She looks flawless.",2024-10-03T02:38:36Z,1
2024-10-03T02:33:49Z,@weecieboi,nGF4-8gRyn4,"What if you look poor, because you are poor? Asking for a friend…",2024-10-03T02:33:49Z,0
2024-10-03T02:32:36Z,@crystal6752,nGF4-8gRyn4,I have a question! Where would i come out further ahead?  I can only afford one.... Would you buy a house and possibly have piece of it be a side business like an air BNB or invest the money.,2024-10-03T02:32:36Z,0
2024-10-03T02:34:47Z,@GrahamStephan,nGF4-8gRyn4,"Airbnb is a TON of work. Much more risk but higher returns. Personally, I like a passive approach.",2024-10-03T02:34:47Z,0
2024-10-03T02:31:32Z,@dabpuff150,nGF4-8gRyn4,"you see Graham, I don't need to look poor... I AM poor!",2024-10-03T02:31:32Z,0
2024-10-03T02:28:26Z,@ryanspillers1373,nGF4-8gRyn4,did you copy richard fain or did he copy you? lol,2024-10-03T02:28:26Z,0
2024-10-03T02:35:13Z,@GrahamStephan,nGF4-8gRyn4,"Oh my gosh, never heard of his channel - crazy timing",2024-10-03T02:35:13Z,0
2024-10-03T02:38:07Z,@ryanspillers1373,nGF4-8gRyn4,@@GrahamStephan all good big guy! I just noticed same topic.,2024-10-03T02:38:07Z,0
2024-10-03T02:23:39Z,@theredpilllion5922,nGF4-8gRyn4,"When I was at the gym, I asked the trainer, “What is the best machine to use if I want to attract a women?” He pointed to the ATM. 😳",2024-10-03T02:23:39Z,0
2024-10-03T02:21:36Z,@laloyup8164,nGF4-8gRyn4,"Im not rich by any means, i make enough money to live a decent life with certain luxury items, but decided not to.
Only good thing i have is my cars. But wear my old clothes my shoes with holes i dont have the latest phone, nah.
I just travel a little more than “average” people.",2024-10-03T02:21:36Z,0
2024-10-03T02:20:04Z,@Constitution1789,nGF4-8gRyn4,"I agree. It is the option to buy anything I want that makes me happy. I don't buy it, but it's nice to know I can.",2024-10-03T02:20:04Z,0
2024-10-03T02:15:59Z,@thehonesttruth8808,nGF4-8gRyn4,"The most important thing is not making yourself a mark or
target",2024-10-03T02:15:59Z,0
2024-10-03T02:09:55Z,@Cucumberflavoredmustard,nGF4-8gRyn4,"You don't want to look poor. You want to blend in. The things that should stand out are your intellect and charisma. People forget what you are wearing as soon as you leave the room, but they will definitely remember a great joke or good insight.",2024-10-03T02:09:55Z,0
2024-10-03T02:08:38Z,@esoteriq3886,nGF4-8gRyn4,"If we are going to release a video on this topic can we at least not copy the title word for word from vincent chan, humphrey yang, and other creators that have done videos on this months ago 😬",2024-10-03T02:08:38Z,0
2024-10-03T02:43:19Z,@GrahamStephan,nGF4-8gRyn4,"The title has literally been copied, word for word, for years across several dozen creators.",2024-10-03T02:43:19Z,0
2024-10-03T02:07:00Z,@KedTaczynski,nGF4-8gRyn4,The other day someone asked me if I was homeless.,2024-10-03T02:07:00Z,0
2024-10-03T02:06:04Z,@jeremetriusoclaire6949,nGF4-8gRyn4,I dressed like a bum the other day and thus was able to convince the salesman to give me 4k off a brand new Honda Pilot AWD v6. 42.7k OTD. Best suv on the planet,2024-10-03T02:06:04Z,0
2024-10-03T02:04:13Z,@michaelkim2147,nGF4-8gRyn4,i wear my underwear even though it has ripped holes in them,2024-10-03T02:04:13Z,0
2024-10-03T02:00:16Z,@chargermopar,nGF4-8gRyn4,I have mastered looking poor. No debt and if I don;t have the money I don't spend it.,2024-10-03T02:00:16Z,0
2024-10-03T01:58:13Z,@bluntandtactless2680,nGF4-8gRyn4,"I never spent on any name brand nor designer brand, I drive very old (but immaculately maintained) old cars without electronics. I live in a small ugly on the outside home (on purpose) but very very well appointed and comfortable inside. My clothes are basic, simple and comfortable. The food I eat is mostly usually veggies I grew in my little garden and fish i bred in my little pond. ..... but,theres nothing I see that I cant afford. Im old, worked hard all my life and made sure I would have this wonderful retired life I have now.",2024-10-03T01:58:13Z,0
2024-10-03T01:52:27Z,@drsatyamupadhyay,nGF4-8gRyn4,Bro's Ford GT 🦁☝🏻,2024-10-03T01:52:27Z,0
2024-10-03T01:48:55Z,@F_A591,nGF4-8gRyn4,Very wise words,2024-10-03T01:48:55Z,0
2024-10-03T01:47:58Z,@Oncipian,nGF4-8gRyn4,I love the ford gt,2024-10-03T01:47:58Z,0
2024-10-03T02:43:27Z,@GrahamStephan,nGF4-8gRyn4,Thank you!,2024-10-03T02:43:27Z,0
2024-10-03T01:40:28Z,@Rossdink,nGF4-8gRyn4,The T. rex skull is def the best YouTube back ground piece.  I wonder what it would look like with a splash of light on it.,2024-10-03T01:41:34Z,0
2024-10-03T02:43:37Z,@GrahamStephan,nGF4-8gRyn4,Thanks! I could definitely improve the lighting.,2024-10-03T02:43:37Z,0
2024-10-03T01:38:56Z,@zodiacfml,nGF4-8gRyn4,0:04 good thing being upfront about this in the very beginning. i've seen plenty of these videos lately.,2024-10-03T01:38:56Z,0
2024-10-03T01:27:22Z,@Joshalots,nGF4-8gRyn4,I'm a lottery winner but I still buy lottery tickets. They'll never suspect a thing.,2024-10-03T01:27:22Z,0
2024-10-03T01:25:48Z,@dannygrows,nGF4-8gRyn4,Translation: Content creators are starting to turn 30,2024-10-03T01:25:48Z,0
2024-10-03T01:22:53Z,@BeautifulBCHomes,nGF4-8gRyn4,Richest guy I know drives a 30 year old truck with rust on the side.,2024-10-03T01:22:53Z,0
2024-10-03T01:18:54Z,@Slimothy,nGF4-8gRyn4,"If you're caught somewhere in the middle, you can look ""expensive"" without costing a fortune.
I notice a *MARKED* difference when I am out in public wearing normal shorts and a tee vs gray/black jeans and a button down w/ sleeves rolled up (not designer, just Express)
One fit is about 50$, while the jeans and button down is maybe 130$. But I can wear it everyday (variants etc) and people seem nicer/more respectful. Way better experience.
Look NICE/Professional, not wearing lame designer logos that look tacky. You'll see a big difference.
Don't LOOK POOR. Look NICE but classy. For cheap :) That's the ultimate win.",2024-10-03T01:18:54Z,0
2024-10-03T01:11:35Z,@Chuck-iv4qp,nGF4-8gRyn4,I had a super wealthy boss who drive his yellow Bugatti to work once. He never did it again.,2024-10-03T01:11:35Z,0
2024-10-03T01:05:45Z,@richhands5269,nGF4-8gRyn4,"My three favorite channels: Graham Stephan, Stock Brotha, & How Money Works. Make my week complete! 🔥 🔥 🔥",2024-10-03T01:05:45Z,0
2024-10-03T01:02:58Z,@xorbe2,nGF4-8gRyn4,"Impressing poor people, what a hobby! ",2024-10-03T01:02:58Z,0
2024-10-03T00:59:14Z,@Bl00dMalice,nGF4-8gRyn4,Seems like these financial channels often copy each other's video ideas.  So many of the very same topic have come out within the past few weeks and it's not as though it's a new concept.  Flagrant plagiarism of talking points also occurs.,2024-10-03T00:59:14Z,0
2024-10-03T00:59:12Z,@THEDON3400,nGF4-8gRyn4,I worked at this one sports bar restaurant thing in the early 2000s late 90s and St Pete Florida  at least a quarter of our customers  was millionaires if you drove by the place you would not think that was a type of clientele at the restaurant or walked into it and seen the people it was the basically a neighborhood bar,2024-10-03T00:59:12Z,0
2024-10-03T00:57:13Z,@edseavervinuesa-mz6gi,nGF4-8gRyn4,Don't look like a billboard for fashion design😅,2024-10-03T00:57:13Z,0
2024-10-03T00:56:46Z,@edseavervinuesa-mz6gi,nGF4-8gRyn4,Do as the Chinese,2024-10-03T00:56:46Z,0
2024-10-03T00:54:08Z,@GregF-k7w,nGF4-8gRyn4,I’m new to the channel but doesn’t Graham show off his wealth?,2024-10-03T00:54:08Z,0
2024-10-03T02:25:27Z,@maureenviola,nGF4-8gRyn4,"Not with clothing, that’s for sure",2024-10-03T02:25:27Z,0
2024-10-03T00:51:08Z,@valetudo1569,nGF4-8gRyn4,"I work in a school for rich kids in China.. and they even dress their kindergarten kids in 150$ shirts that they will spill food on and grow out of. My Chinese co-worker chided me for saying its a bit silly and said she would do it too. Its not a surprise since most of the money out here is ""new money"", as in accumulated in the last 20 years, so there is this perceived need to show everyone what your worth is based on your exterior",2024-10-03T00:51:08Z,0
2024-10-03T00:50:39Z,@surfgurujeff,nGF4-8gRyn4,"I drive around my town in Carlsbad, California (fairly well off part of San Diego) and I just wish I could see a banner over the heads of people driving their fancy cars that states their Net Worth... I have a feeling most of them are in the red.",2024-10-03T00:50:39Z,0
2024-10-03T00:47:59Z,@8jcastro6,nGF4-8gRyn4,The only reason imo why any wealthy person would want to look poor is for the simple fact that they don't want to be a target for thieves.,2024-10-03T00:47:59Z,0
2024-10-03T01:41:22Z,@Madchris8828,nGF4-8gRyn4,I dunno man a lot of super expensive luxury clothes to me look stupid. 😂,2024-10-03T01:41:22Z,0
2024-10-04T06:44:35Z,@jakeforrest,nGF4-8gRyn4,"I have a $100 silver necklace, which I think looks very good.
If I could get a 100% guarantee from higher powers (God) that I would never be a target, I would wear a $10.000 gold necklace.",2024-10-04T06:44:35Z,0
2024-10-05T18:32:17Z,@kapoproductions1,nGF4-8gRyn4,"Not really, like Einstein and his hair, they have more important things to worry about.",2024-10-05T18:32:17Z,0
2024-10-07T13:50:16Z,@SM-si5,nGF4-8gRyn4,​@@kapoproductions1Depends where they live. Its absolutely a valid concern in a lot of places. As the guy above you stated.,2024-10-07T13:50:16Z,0
2024-10-03T00:43:37Z,@omnientertainment5852,nGF4-8gRyn4,"Nah fam, flash dat cash!",2024-10-03T00:43:37Z,0
2024-10-03T00:39:37Z,@stephengamber7000,nGF4-8gRyn4,I had an old VW Jetta with dents that I didn't wash - it was nice how people gave me the right of way.,2024-10-03T00:39:37Z,0
2024-10-03T00:38:01Z,@KN-cool,nGF4-8gRyn4,Got it invest in memories not assets 🎉🎉🎉🎉🎉,2024-10-03T00:38:01Z,0
2024-10-03T00:36:44Z,@theyjustwantyourmoney4539,nGF4-8gRyn4,Why is everyone on about looking poor ? who looks rich ?,2024-10-03T00:36:44Z,0
2024-10-03T00:34:29Z,@ChinoKurata,nGF4-8gRyn4,"You showed great composure, experience, and thinking while dealing with the issues i had about my credit. Your level of quality work remains unprecedented, Thank you for all your help. Without your hard work, patience, and agility, i wouldn’t have completed raising my credit score before the deadline. You rock Prime consultant 001",2024-10-03T00:34:29Z,0
2024-10-04T06:53:37Z,@jakeforrest,nGF4-8gRyn4,"This is a bot comment as the exact same message, word to word, has been written elsewhere…..",2024-10-04T06:53:37Z,0
2024-10-03T00:34:08Z,@jimmyyu2184,nGF4-8gRyn4,"I'm not going to pay for a piece of clothing that advertises a brand, now if they decide to PAY me to wear it, I'll re-consider. I wear items that represent my school (Ucla), or my hobby (Chess, Computers, being a nerd) or where I have been in my life (I always buy a shirt when I visit a new place)

You will never see me wearing a shirt with an alligator or polo figure or swoosh. Why should I advertise for them???",2024-10-03T00:34:08Z,0
2024-10-03T00:33:45Z,@KirariEndou,nGF4-8gRyn4,This man spends hundreds of thousands of time just to help us. He helps those in need while also helping us. He always puts a smile on our faces and we should appreciate it. Hats off to Him! I love you dude. Crazy I've never payed  attention to the Prime consultant 001 movement when I say ancestral your a gift to our people,2024-10-03T00:33:45Z,0
2024-10-03T00:33:25Z,@ShaylynFraniak,nGF4-8gRyn4,"You're beyond awesome for giving your time, free of charge, to these helpless folks that are so vulnerable. These scumbags are utterly bereft of conscience, honor, and scruples, to say the least. They swoop in like the jack, it's really a great honor knowing and working with you increasing mine massively without issues, You are literally doing the Lords work. Love your work Prime consultant 001 Thanks So Much And Everything Y'all Do.",2024-10-03T00:33:25Z,0
2024-10-03T00:33:17Z,@Jessalyn151,nGF4-8gRyn4,"During my last semester, I been going through some rough times on getting myself less distracted and I sometimes get jealous on the people that are smarter at my college but thanks to this video I finally wanted to improve on my knowledge and work ahead on my goals on being an  environmental scientist. Thank you Prime consultant 001 for making this video because that will help improve my work-life balance in the future",2024-10-03T00:33:17Z,0
2024-10-03T00:32:50Z,@RosaliaUdinesi,nGF4-8gRyn4,This amazing Prime consultant 001 especially for people with anxiety disorders who either can't go out or can't handle high stress jobs. This is wonderful. Thank you so much for caring and sharing. Blessings,2024-10-03T00:32:50Z,0
2024-10-03T00:32:28Z,@JasonMorford,nGF4-8gRyn4,"I have been watching your videos for years and this is by far your very best one. Your quote about money as a waste unless it fulfills its purpose and its purpose is to give options was absolutely spot  on and amazing, I literally said wow. I know you didn't call it what I call it but I also appreciated your comments about micro blessings and micro gratification spending . I've never shared one of your videos before but this one I'm definitely sharing.",2024-10-03T00:32:56Z,0
2024-10-08T23:28:55Z,@AB-cb4qw,nGF4-8gRyn4,Absolutely spot on!,2024-10-08T23:28:55Z,0
2024-10-03T00:32:23Z,@ManfredGoodwins-fc5lt,nGF4-8gRyn4,The folks at Prime consultant 001  were friendly and helpful throughout the entire credit repair process. I felt like they genuinely cared about my situation.,2024-10-03T00:32:23Z,0
2024-10-03T00:31:55Z,@EnzoBordone,nGF4-8gRyn4,"There is no doubt that you will rise fast at the apex of your career Prime consultant 001 .Because you are a very intelligent,smart,hard worker and your work ethic par excellence.Keep going People like you take the IM out of Impossible by becoming PRO at tackling PROblems.",2024-10-03T00:31:55Z,0
2024-10-03T00:31:54Z,@NicholasSandley,nGF4-8gRyn4,First of all.Thank you for making the work environment so friendly and taking your responsibility seriously and completing the work gracefully!You deserve so much.He does what he says he is going to do and his ethics are of the highest quality. Prime consultant 001,2024-10-03T00:31:54Z,0
2024-10-03T00:31:53Z,@BaxBaldwing,nGF4-8gRyn4,The way you guys just remain humble &amp; move behind the recommendation is how more people should move. You  Prime consultant 001 deserve it all! This Helps people see how much of an angel cognitive notch is. I'm proud of you man. The Main reason you inspire me to help people.,2024-10-03T00:31:53Z,0
2024-10-03T00:31:31Z,@ClausJermy,nGF4-8gRyn4,This man spends hundreds of thousands of time just to help us. He helps those in need while also helping us. He always puts a smile on our faces and we should appreciate it. Hats off to Him! I love you dude. Crazy I've never payed  attention to the Prime consultant 001 movement when I say ancestral your a gift to our people,2024-10-03T00:31:31Z,0
2024-10-03T20:38:29Z,@lukescapee1234,nGF4-8gRyn4,What unit of measurement is “hundreds of thousands of time”?,2024-10-03T20:38:29Z,0
2024-10-03T00:31:09Z,@RobertI.Curran,nGF4-8gRyn4,"It’s clever the  amount of bravery this took was INSANE. These people all had their lives in danger, but still decided to go through with the recovery for the sake of busting bad scammers. True respect Prime consultant 001  If the FBI was half as dedicated and ingenious and honest as you guys are, the USA would be a much safer country. Amazing works",2024-10-03T00:31:09Z,0
2024-10-03T00:27:39Z,@DavidB.Fischer,nGF4-8gRyn4,I totally agree. I’d rather spend half the price and look just as good.,2024-10-03T00:27:39Z,0
2024-10-03T00:21:25Z,@exeniawcs,nGF4-8gRyn4,You're talking about mimetic desire - and it's often challenging to have enough mindfulness to know if you want things authentically because of this.,2024-10-03T00:21:25Z,0
2024-10-03T00:18:21Z,@KP-fg1ux,nGF4-8gRyn4,Im too stupid to own anything. 😢,2024-10-03T00:18:21Z,0
2024-10-03T00:12:12Z,@11Hammers,nGF4-8gRyn4,"I’m near retirement and bought my first BMW - by far my most expensive vehicle purchase - because I’ve always wanted to experience the drive.  I don’t care what anyone else thinks.  The older you get, it’s sometimes the little things that mean the most.  But I never would have considered it in my youth as I was busy saving.",2024-10-03T00:12:12Z,0
2024-10-03T00:09:11Z,@AmoresAJ,nGF4-8gRyn4,"Totally agree, and brands mostly are a waste. Especially the ""G"" brand you brought up. 
Though, dressing well is incredibly important, and everyone should know this. Regardless of your wealth, everyone can dress well. How you look says alot.",2024-10-03T00:09:11Z,0
2024-10-03T00:07:30Z,@michaelmich00,nGF4-8gRyn4,Nah u get way more opportunities with good looks. Pretty people also get better jobs. Ppl with nice cars get access to special events and more.,2024-10-03T00:12:58Z,0
2024-10-03T00:06:07Z,@Siri_Duffa,nGF4-8gRyn4,It all stems from insecurity.,2024-10-03T00:06:07Z,0
2024-10-03T00:03:57Z,@jenya7092,nGF4-8gRyn4,"Adios Gucci, hello
Old navy 😢",2024-10-03T00:03:57Z,0
2024-10-03T00:02:15Z,@ncs2000,nGF4-8gRyn4,"Poor people make poor financial decisions to keep themselves poor, that is where they deserve to be....Poor.",2024-10-03T00:02:15Z,0
2024-10-03T00:00:45Z,@asmrachel4994,nGF4-8gRyn4,$2 shirt and $5 pants from the thrift store,2024-10-03T00:00:45Z,0
2024-10-02T23:58:27Z,@colinleonard,nGF4-8gRyn4,Great video graham!,2024-10-02T23:58:27Z,0
2024-10-02T23:54:09Z,@grahamstefaan,nGF4-8gRyn4,Drive a paid off Corolla.,2024-10-02T23:54:09Z,0
2024-10-02T23:50:16Z,@ncs2000,nGF4-8gRyn4,"Rich people don't show off because they are worry people know they are rich, poor people like to show off because they are worry people know they are poor",2024-10-02T23:50:16Z,0
2024-10-02T23:49:23Z,@VectorNinja1,nGF4-8gRyn4,Clothes lasting long is how you wash and take care of your clothes. I have a LOT of gap clothes thar have lasted years  and have outgrown me or my current fashion sense,2024-10-02T23:49:23Z,0
2024-10-02T23:46:06Z,@JayKay-ov8lu,nGF4-8gRyn4,"When the rich dress like homeless... it's kinda stupid. You bought jeans with that many holes... 😅
That's a ripped shirt for $125. Ross or Marshalls clearance section is good enough for you when You got no fashion taste.",2024-10-02T23:46:06Z,0
2024-10-02T23:43:07Z,@lukescapee1234,nGF4-8gRyn4,I only shop at thrift stores and wear ripped jeans and flannels. Meanwhile I just bought my first house and bought my car in cash 😅 it’s just a more relaxing and stress free lifestyle this way.,2024-10-02T23:43:07Z,0
2024-10-04T00:42:42Z,@TalesOfBrokenDreams,nGF4-8gRyn4,BASED 🔥,2024-10-04T00:42:42Z,0
2024-10-02T23:38:50Z,@zerohecks4864,nGF4-8gRyn4,"People say they can afford Target clothes, I can only afford being naked now.",2024-10-02T23:38:50Z,0
2024-10-02T23:33:24Z,@marcusharrigan6879,nGF4-8gRyn4,"Walmart clothes for the win bro.  Not all of them, but many.  Crazy how some of them last and match brands like North Face in look and finish.",2024-10-02T23:33:24Z,0
2024-10-02T23:37:36Z,@GrahamStephan,nGF4-8gRyn4,Agreed!!,2024-10-02T23:37:36Z,0
2024-10-02T23:33:10Z,@shubhamcweb,nGF4-8gRyn4,"As a college student, I think I do a good job at looking poor. Thanks for reminding me that Graham! :)",2024-10-02T23:33:10Z,0
2024-10-02T23:37:39Z,@GrahamStephan,nGF4-8gRyn4,;),2024-10-02T23:37:39Z,0
2024-10-02T23:31:54Z,@ericksosa1010,nGF4-8gRyn4,The reason i dont luxury  brand s is because i will look like a panini sandwich  and ill look like a walking ad,2024-10-02T23:31:54Z,0
2024-10-02T23:29:29Z,@Triginhil,nGF4-8gRyn4,"The people ive met that own multiple sports cars and live in nice houses wear the most basic shirts, jeans and shoes and drive an older vehicle or truck. At home though, their garage is worth more than their mortgage",2024-10-02T23:29:29Z,0
2024-10-02T23:29:26Z,@viewer917,nGF4-8gRyn4,Is organic groceries a waste of money? I'm addicted to whole foods,2024-10-02T23:29:26Z,0
